,language1_text,language2_text
1991803,"Do katayoka na nia am nakavoya ako so kangkang do tohos a mangyangyaw nia, ""Ay so kapangamomo no maparin anti dira do mian do tana aya an manglop pa sa do trompeta da o tatdo pa saya a ka anghel!""","Citahen ko am mamizing ko o asa ka kangkang a somalap do hanit. Maniring am, ""To sira makasi o tao do teyrahem. Ta da rana avatan no yatatlo a ka tinsi o zapa yavyotan."""
1991804,Do nakalop na dia no ichadadima dawri no anghel o trompeta nawri am nakavoya ako so asa ka anghel a tawagan so vitohen a yapo do tohos a tinorohan sia so ipanyiwang do kadi ori a di machispang so kararahem. ,Avyotan no ikalalima no tinsi o zapa am macita ko o asa ka mata no hanit a makas do teyrahem a kahap na so kagi no abo so takadan a gazawagaw a jyatenngi so karaherahem. 
1991805,Iniwangan na o kadi aya as nyeng a mian o ahob a akmay ahob no rakoh a timan. Arava o mavoya do tana aya as kasari no kavoyan so araw. ,"Iwangan na no mata no hanit o gazawagaw am mamsot o rako a aob. So ikakedep na rana no araw a bonbonan no rako a aob, "
1991806,Naychatotwaw sa o rarakoh a kavaga do ahob ori as kangay da do mondo aya. Tinorohan sa so kapanonyit da a akmay anopit so kaynyenyen. ,"a keyyan no zozon a makowbot do aob a makas do teyrahem. So icyakma dey alilipwan a manongit so tao, "
1991807,"Nayokoyokod sa ya do kadi da tomodotodoan so kakayoan, kadibobotan kano aran ango a mohamoha asna no pakasisien da sa am sira o tawotawo a abo so marka no Dios do moyin da. ","a keyyan no ciring a manci nya jira so kaji da mapeycyaraherahetan so tamek a kano kayo a kano makakaday a mowamowa. Am apya o kasongit da so jya nitovilan so zozogwan a tao, do kapakatovil da jira a omanop ji Ama ta do to. "
1991808,No kavaga siraya am pinalogaran sa a mapakasiasi so tawotawo do mondo aya do sinahad no dadima ka vohan asna katadkan no kadiman sira. No kaynyenyen no sonyit daya am akma so madidiw an sonyiten no anopit. ,"Am marahet o kato da na patoposan sira, ta kapeyingen da sira so kataotao so kalima vehan. O pakaliliwan da sya am akman rana so nisongit no alilipwan a maninicin. "
1991809,Do dadima aya a ka vohan a kaparin na nia am oyod anti a ichahoho no tawo o kadiman da as kano chitahen da anti o kadimanan da amna madiman sava anti.,Apyapyahen da pa o kato da na wakwakan do makalima vehan am ji sira wakwak.
1991810,No kavaga saya am akma say kabayo a iyangay do arap. Mian do oho da o akmay korona a vohawan as no dangoy da am akmay dangoy no tawo. ,O kamamagenan da no zozon am akma raney omarap a baka. O sakop da am akma raney vowawan. O moing da am akma raney tao. 
1991811,No book da am akmay book no mavakes as no nyipen da am akmay nyipen no leon. ,O avok da am akmey avok no mavakes. O ngepen da am akmey ngepen no kokoman so tao. 
1991812,No kalangangan da am kataloban no laylay do arap a vahayang. No liak no panid da am akmay liak no aro a sakayan do arap a gorogoren no kabayo a mangalisto a mangay do laban. ,O asot da am akma raney vahalang. No somalap sira am akma raney komsoz a baka a zomaigezeg. 
1991813,No ipos da am akmay ipos no anopit a maynyen so panonyitan as niaya o yanan no ipakapamarin daya a mapakasiasi so tawotawo do sinahad no dadima a ka vohan. ,Meyyanenbek o ipos da a icyakma dey alilipwan. O ipos da am ori tey rahet a mapeyrarahet so tao so makalima vehan. 
1991814,No patol da niaya am no anghel no kadi aya a di machispang so kararahem. No ngaran naya no patol aya am Abaddon do chirin da no Hebreo as do chirin a Griego am Apolyon. (No inmonmoan na nia am Manrarayaw.),Amyan so asa ka panirsirngen a tomalamozong nira. Iya rana am tinsi a tomalamozong no abo so takadan a gazawagaw a jyatenngi so karaherahem. O ingaran da jya no Sipolay am Apaton. O ingaran da jya no tao do Sila am Apolon. O peypeypangayan no nang am Manbalinas.
1991815,Nakarahan o manoma aya a mangamomo a mapaparin as tayto pa o dadwa a omonot.,Mavitos o ney manma na alalaw am amyan pa so meykadwa alalaw a mai.
1991816,"As do kapanglop no ichanem aya no anghel so trompeta naya am nadngey ko o boses a yapo do apat a ka aroywan no vohawan aya a altar a mian do salapan no Dios, ",Avyotan no ikananem no tinsi am makamizing ko so meyzezyak do livolivon no vowawan a patanatanangan so nakem do tangain ni Ama ta do to. 
1991817,"a makavata sia do anghel aya, ""Pavolawen mo sa o apat sawri a ka mararahet a angheles a makedked do masngen do rakoh aya omoyog a danom do Eufrates."" ","Maniring do ikananem no tinsi a meyzapa am, ""Pasaway rana o yapapat a ka tinsi a nipteng do ayo a yameyngaran so Yovalati."" "
1991818,"As pinavolaw na sa o apat saya ka angheles tapian dimanen da o kakatdo no tawotawo do mondo aya. Niaya o parinyen da do niaya awan, vohan kano oras a nipreparan so apat saya a angheles. ","Karahan am pasawain na rana sira o papat a ka tinsi. Am amyan rana akman sang a nakenakem da a ambalinas so icyakatlo no tao do karawan do awan eya, do vehan eya, do araw eya a sicyacitwai. "
1991819,"As mian sa o nachivan dira a sinjalo a mangabayo. As vinahey diaken o vidang da no sinjalo saya a mangabayo am dos sientos milion (200, 000, 000). ","O nimamizing ko pa macihza do apat a ka tinsi am yadwa ranaw so kalatolatos (200, 000, 000) sira o tao a maoran do baka itaysang. "
1991820,"Niaya o kavoyan ko sa so kabayo saya kano mangabayo saya a mian so onayen do kalangangan a laylay do arap. No kolor no onayen daya am akmay kolor no apoy, akmay sapiro a asol, kano akmay asopre a maynyohama. No oho da no kabayo saya am akmay oho no leon as mian o tomwaw do vivi da a omnininyas a apoy kano ahob kano asopre. ",O nimacita ko pa do tateynep ko am aro a baka kano maoran do baka itaysang. O asot da no maoran do baka itaysang am akmey vangkoro a kano mazaponay so keyteytawan a kano akmey kawarey no manok so keyteytawan. O oo no baka am akmey oo no kokoman so tao a keyyan no apoy a kano aob a mamsot do ngoso da. 
1991821,No tatdo saya a ipakapamarin no apoy kano ahob kano asopre o mindiman so kakatdo no tawotawo do mondo aya. ,Icyakatlo no tao do karawan o nimawakwak no mamsot do ngongoy no aro a baka apoy a kano aob. 
1991822,No ipakapamarin daya no kabayo saya am no yapo do vivi da kano ipos da. No ipos daya am akmay boday a mian so oho. Niaya o serbien da a mapakasiasi so tawotawo.,O oyowyat da no baka am amyan do ngongoy da kano ipos da. So icyakma ney volay no ipos da a pacitolangan no oo da a mapeyzaza so tao.
1991823,"As sira o navidin pa maviay do tawotawo do karahan no pariparinyen daya no kabayo siraya am nanehseh sava do gatogatos da. Nibhes dava kano tinadichokoran dava o kanianib da sa so demonio kano diosdiosan a pinarin no tanoro da do vohawan, polak, tanso, bato kano kayo a nia sa so di makavoya, di makadngey kano di makayam. ","O karwan no tao do karawan a jya nimawakwak no apo do ngongoy no baka am ji da macimazai o kararalay da no kalamsoyan ni Satan a kano ovay a kano gizit a kano vato a kano kayokayo a nyamaog da a ji makacita, ji makamizing, ji makalam. "
1991824,"As aran no pariparinyen da saya a kapandiman so tawotawo, kapachanito, kapanakaw kano kapamarin so malalapos a parinyen do mahahakay kano mavavakes am pinanehseh dava.","Ji da nazidan kapanwakwak da so tao a mangalalas no oyowyat ni Satan, mapeyzavozavoz so tao na a kapanakaw da. So ikabo no pamlimlisan da."
1991825,As nakavoya ako so asa pa ka mayet a anghel a gomtin a yapo do hanyit. Kapongosan sia no demdem as mian o rayanyirang do oho na. Komnyay o dangoy naw akmay araw as no dadwa ka padang na am akmay maytangked a omnininyas a apoy. ,Nimakacita ko pa so asa ka tey mowyat a tinsi apo do teyngato a meyyayob so cinalab a meysakop so nangirang. O moing na am akma raney araw a maniray. O ai na am akma raney amlida apoy. 
1991826,Mian o pondanan na a dekey a papil a mian so raharahan no nakahon sia. Pinatakad no anghel aya o wanan no kokod na do taaw as no viit naw am pinatakad na do tana. ,O lima na am meypinan so mavezay a likta vakong. O asa ka ai na am amzasag do awa. O asa ka ai na am amzasag do kacyan. 
1991827,Nangyaw so oyod a maliak as no boses naya am akmay boses no somoli a leon as do nakapangyaw naw am tinbay sia no liak no papito ka adey. ,No amlololos ori am akma raney kokoman so tao so ilololos. No ipisa amlolos am apito o adey a zomaigezeg. 
1991828,"Do katayoka no adey saya am isitnan ko a patolasen o inmonmoan daw amna mian o boses a yapo do hanyit a makavata sia, ""Patolasen moava as ividin mo a sekreto o inmonmoan no papito aya ka adey."" ","Padketen ko o peypeypangayan no apito a ka adey am amyan so ciring a apo do teyngato. Maniring am, ""O peypeypangayan no yapito a ka adey am ji mo meycicicyan. Ji mo padketa."""
1991829,"As kwanasaw am no anghel aya a navoya ko a mapangay so mayviit a kokod na do taaw kano tana am pinato na o wanan no tanoro na a tomongdo so hanyit, ","Komavos rana ori am o nimacita ko a tinsi a meytatanek do awa kado kacyan am macita ko rana mapatala so wanan na do teyngato, "
1991830,"as kapayavay na do ngaran no Dios aya a maviay a abo so pandan as minamaog so tohos, tana kano taaw as kano atavo a miniminyan da. Niaya o vinata naya, ""Maparonoron pava o tiempo, ","kasirisiring na si Ama ta do to a nimangamamaog so hanit a kano teyrahem a kano awa kano meycyamadadayan a nyamamaog na. Maniring am, ""Ji rana inini ori. "
1991831,"ta an kapanglop na so trompeta no ichapito daya no angheles saya am patongtongen no Dios o masekreto aya a plano na a akma so pinapanmo na dira do pachirawatan na sa a profeta kaychowa.""","Ta no si omanam pa avyotan no ikapito no tinsi am pangononongan na rana ni Ama ta do to o mina ciring na pa so aro a lamlamsoy na a panoyonoywan na so ciring na."""
1991832,"As do katayoka na nia am vinata na diaken no boses awri a yapo do hanyit, ""Mangay ka do anghel aya a maytetnek do taaw kan do tana as kahap mo sia o nivolay aya a papil a pondanan na."" ","Makarahan am mamizing ko pa o nimamizing ko pa no kakwa apo do teyngato. Maniring am, ""Mangay mo hapen kai mo no yamavezay a vakong do lima no tinsi a yameytatanek do awa kado kacyan."" "
1991833,"Dawa nangay ako do anghel aya as kahes ko nia o dekey aya papil. Vinata na diaken, ""Hapen mo as kakan mo sia. Oyod anti a masdep do katahaman mo sia ta akmay asokar pero ichaynyen na anti no vodek mo."" ","Mangay ko am ipanci ko o tinsi a tomoro nya jyaken so likta vakong. Maniring jyaken am, ""Hapey a katlen mo nya. Tana meyngen do velek mo am cyaha, ta maganinem do ngoso mo."" "
1991834,Inahap ko do tanoro naya o papil aya as kakan ko sia. Oyod sawen ta akmay asokar so kawnawnas amna kapakarapit na do vodek ko am chinaynyen na. ,Karahan am todahen ko o likta vakong a apo do lima na a kakan ko sya. So nikanoyong no ngoso ko a maganinem. Am itlen ko am todeyngen rana o velek ko. 
1991835,"Katayoka na nia am vinata na diaken, ""Kaylangan o kapawnonong mo pa sia o chirin no Dios a komapet do manam sa a mapaparin dira do aro a manyokoyokod kano tawotawo do matatarek a nasiones, kavahayan kano chirin.""","Maniring pa jyaken o tinsi am, ""Ipisa ka pa a mangay a mapaziman sya do peycyamahamahatawan na kano meykataretarek a tao a kano meykataretarek so ciriciring a kano aro a panipanirsirngen."""
1991836,"As tinorohan na yaken so ipanenpang a kayo a akmay tokod as kavata na sia diaken, ""Iyangay mo a adpangan o templo aya no Dios kano altar aya a sakrifisioan so idaday sia as kavidang mo dira do tayto aya omanianib so Dios daw. ","Amyan so nimanta nyaken so kayo a dedpang. Maniring jyaken am, ""Tanek a kaktokto mo do yana tankan no yararalayan ni Ama ta do to a kano patanatanangan so nakem a kavilang mo do karwaro da no yamanaralay a tao. "
1991837,Asna adpangan mo pava o hawa naya no templo aya takwan niaya am tinoroh dira a paynolayan da no di makasinchad so Dios. Iyangay da anti a paynolayan o kavahayan aya no Dios anmana no Jerusalem do sinahad no apat a poho kano dadwa a ka vohan (42). ,"Am ji mo aktoktoi o pantaw na, ta o pantaw na am yarana nitoro do beken a tao do Yotay. Sira rana am ipeykaraherahet da o akma ney ili ni Ama ta do to a yadwa so ikasikalima (42) a vehan. "
1991838,"As mian sa anti o dadwa ka pachirawatan ko a mangonay so onayen no nakadimadimanan a mapawnonong so ichahoho ko do sinahad no asa livo, dadwa yatos kano anem a poho a karaw (1, 260).""","Manovoy ko so rarwa ka meyyayob so zaping a tao a yongkad na ni Ama ta do to. Sira rana am ipeylimwang da o ciring na so adwa so ikasikalima (42) vehan."""
1991839,No dadwa saya a pachirawatan no Dios am sira o abnekan kaychowa so dadwa a ka kayo no olivo kano dadwa ka relaken do salapan no Dios a Apo no tana aya. ,O rarwa ka lamlamsoy na ni Ama ta do to am katonodan da o adwa ka kayo a kano adwa ka zampo a meytatanek do tangain ni Ama ta do to a Panirsirngen no karawan. 
1991840,As an mian o makey a omtetek dira am mian o apoy a tomwaw do vivi da a omtemtem so atavo a kalaban da as sigorado o kadiman da no atavo a omtetek dira. ,No amyan so tao a amnakenakem so kapeyzaza na sira am to makowbot do ngongoy da o apoy a itemtem da so kavosoyan da a kawakwak da rana. 
1991841,"Mian anti o ipakapamarin da a mapavawa so katimoy na a manda do kakavos no parinyen daya a kapawnonong so chirin no Dios. Mian pa dira o ipakapamarin a mapayvadiw so danodanom a raya as maparin da pa o mapakasiasi so tawo no ganit, apteng anmana aran ango an kakey da nia.",Amyan so oyowyat da amzazat do cimoy do peylimwangan da no ciring na ni Ama ta do to. So talamozongan da no tozongan no ranom a kapeyvaliw da so ranom a rala. So iyan no oyowyat da a mapeykaraherahet so tao do karawan no makakaday a alalaw. Am jyapingsan o araraw no ipeykaraherahet da so tao.
1991842,As an katayoka no tiempo aya a kapawnonong da so ichahoho no Dios am maytotwaw anti o mangamomo aya vinyay a yapo do di aya a machispang so kararahem a kadi as kalaban na sira. Mahomis sa anti o dadwa aya as kadiman na sira. ,Mateyka da ipanci o ciring na ni Ama ta do to am arapen na sira no omalalam a apo do gazawagaw a kaharag na sira wakwaken. 
1991843,As no karakohan da saya am mavidin anti do rarahan no rakoh aya a kavahayan. Diaya pa a kavahayan o pinapaskan da so Apo ta do kros as ngaranan da ya so Sodoma anmana Egipto a nia so kapanmoan so kaparin no kavahayan aya. ,O kataotao da am to rana nangyan do rarahan do rako a ili. Do dang rana am nipadketan da so Panirsirngen ta do jyojika. O pehngehngayan da so ngaran no ili am Sotoma kano Ayci. 
1991844,"Piahen da sava anti a ivovon o karakohan daya as do tatdo karaw kano kara am talamaren sa anti no matatarek a tawo a yapo do atavo a kavahayan, tribo, nasiones kano chirin. ",O nimapo do peycyeytetngehan a tao a kano peycyeylilyan a kano meykataretarek so ciriciring a kano peycyamahamahatawan na am mangay da citahen o kataotao da so kasisi so ikapat a araw. Ji da amya o tao a ambobo nira. 
1991845,Oyod da anti ichakonswelo no tawotawo do mondo aya o nakadiman daya no dadwa saya ka pachirawatan no Dios as mamista sa anti as katoroh da so regalo do kadwan dira. No icharakoh aya no konswelo da am takwan oyod a aro o pinakasisian da a yapo do dadwa siraya a profeta. ,"Somaray o tao do teyrahem a makacita sira a nimawakwak rana. Macyazazaw sira somaray, ta nimapo do rarwa ka lamlamsoy na ni Ama ta do to o alalaw no tao do karawan. "
1991846,Amna do karahan no tatdo kano kara no araw am pinirwa sa no Dios a viayen as kapayvangon da. As oyod sa naychaknin kano namo o nakavoya sira. ,Mavitos rana o kasisi so ikapat a araw am avyain na rana sira ni Ama ta do to. Ori o nipeyvangon da rana. Am ori o nikanyahey da no tao a makacita sira tomanek. 
1991847,"As mian o asa ka maliak a boses a yapo do hanyit a madngey da a makavata sia dira, ""Tomohos kamo dia!"" As do kavoyan da sia no atavo a omlaban sira am tomnohos sa a mangay do hanyit do asa ka demdem. ","Makamizing sira o rarwa ka tao so amlololos a apo do teyngato. Maniring jira am, ""Sijya kamo do jya."" Karahan am citahen da sira no kavosoyan da omavang do cinalab a meycyakavat do teyngato. "
1991848,"Katayoka na nia am naychehat a mian o mayet a nini as no kasapoho no vahavahay do kavahayan ori am nararayaw as mian o nadiman a pito a livo (7, 000) a ka tawo. As sira o maviay pa do kavahayan ori am oyod sa namo as kasitnan da a omdaday so Dios aya a mian do hanyit.",Karahan am meykanini. Am ori o nikazkem na no pozos na no rako a ili. O nimawakwak no kanini a tao am kakapitwan na ranaw (7000) sira. So nikanyahey da no nimavezed pa tao a kazway da rana si Ama ta do to do teyngato.
1991849,Tayoka dana o ichadadwa naya no mangamomo a mapaparin as masngen dana o ichatdo naya.,Komavos o ikadwa no alalaw am meypanam o ikatlo no alalaw a mai.
1991850,"As do kalop dia no ichapapito dawri no anghel o trompeta nawri am mian sa o maliak a boses a yapo do hanyit a makavata sia, ""No paypatolan no mondo aya am dira narana a makayapo sichangoriaw no Apo ta a Dios kani Cristo a tinongdo na a maypatol, as maypatol dana anti so abo dana so pandan."" ","Avyotan no ikapapito no tinsi am amyan so macyak a ciring do teyngato. Maniring am, ""Oyowyat a yatomalamozong no karawan am yamonganay do Panirsirngen ta kani Kizisto a nipamnekan na a yatomalamozong nya a mangay do kaidan no karawan."" "
1991851,As sira o beinte kwatro saw a mangalkem a maydisna do mayponged ori dira a trono do salapan no Dios am domnogod sa as kakheb da a omanianib so Dios ,O yamyan do tangain ni Ama ta do to yaomlisna do lilisnan na yapapat so ikakatlwan (24) a kamanrarakehan am yamamimin a yameylilitod do teyrahem a yaomraralay ni Ama ta do to. 
1991852,"a makavata sia, ""Dios a makapamarin so atavo sichangoriaw kano nakayapo do sitnanan na. Pamahmahsan namen imo takwan tayto mo sinerbi o ipakapamarin mo as kasitnan mo na a maypatol. ","Maniring sira am, ""Nimakalapo no kakwa na kato ngayyan sicyaikwaya Panirsirngen a yatey mowyat a Tao do to. Namen isaray imo, ta yamo nyahap no rako a oyowyat mo o mo kapeypanirsirngen sicyaikwaya."
1991853,"Tayto daranaymo a nayendes a ichaket no tawo saya a di makasinchad dimo amna nawara dana o kapangastigo mo do di nanganohed dimo. Nawara dana o tiempo no kahosga mo dira do nadiman. Tiempo dana no katoroh mo nia o primio da no pachirawatan mo a sira so profeta kanira no pinidi mo sa a tawotawo mo a sira so sominchad dimo, malit o mato kano mahbo. Tiempo dana no kavahes mo dira do minrarayaw kano minparahet so mondo aya!""","Ta no kapeyoyaoya da no ji raralay nimo a tao am nipadna mo rana o peyoyaoyyan mo jira. Yarana marateng o araraw no yamo ipacici so nimawakwak a tao. O lamlamsoy mo a panoyonoywan mo so ciring mo a kano yaomanop jimo a yamraralay nimo a tao am tana meynakem sira, tana makasi a tao sira am mo miminen sira azawen. Sira rana yamapeykaraherahet so karawan a tao am yamo balinasen sira."""
1991854,As chinaywangan o templo no Dios do hanyit as mian do irahem na o mavoya a asa ka vohawan a lakasan a yanan no pinatolasan so promisa no Dios do kamanganakan na sa. Naychichidat kano nayedey so oyod a maliak as kayan pa no madngey a matatarek a liak as kapayninini na kano katimoy na so mawyas no yelo.,"Karahan am meywang rana o raralayan ni Ama ta do to do teyngato a kapeytotwaw no kavangan a kakozongan no nivatvatkan a pangozayan a ciring na ni Ama ta do to do Isedi a tao no kakwa pa amyan do panaralayan, a kapeycicilat na zomaigezeg, a kapeykanini na rana, a kapeycyahekas no rarako a makarerekmeh do teyrahem."
1991855,"Katayoka na nia am mian sa o makakniknin a mapaparin do tohos a nia sa so mian so inmonmoan do manam a mapaparin. Mian o asa ka mavakes do pamanitoan no vohan as mian o korona na a yanan no dose ka vitohen as oyod a maknyay o ayoayob na, ta akmay araw so kakniaknyay. ",Kapeytotwaw no mapangyangyalak a vazay do hanit. O peypeypangayan no nang am amyan so makdeng a vazay do kadadayan na so araraw. So niyan no asa ka mavakes a meyyayob so araw a kazasag na do vehan a meysakop so adwa so ikarwa (12) a mata no hanit. 
1991856,Masngen dana ya a makawara as oyod a maliak o katanyis na yamot do karakoh no didiwen na.,O mavakes rana am makeykai rana amyan do vahay. So ilololos na makaliliw so velek na.
1991857,Mian pa o asa ka makakniknin a navoya do tohos. Tominwaw o asa ka rakoh a dragon. Mavaya o kolor na as kayan no papito a ka oho na kano asapoho a ka olong na. Mayponged o oho na saya no korona. ,Karahan am amyan pa so mapangyangyalak a meytotwaw do hanit. Amyan so asa ka rako a akmey vangkoro a kamolay. Oo na am apito. Ozong na am asa ngarnan. Makakaday oo na no sakop no panirsirngen. 
1991858,Pinavoyas na o kakatdo no atavo a vitohen do hanyit no ipos nawri as kapagagtos na sira atavo do tana aya. Katayoka na nia am nangay o dragon aya do masngen do kokod ori no mavakes ori tapian an kawara no anak nawri am kanen na. ,O ipos na am kowkowen na o icyakatlo no mata no hanit a papispisen do teyrahem a kapeytatanek na do tangain no mavakes a tod na ji ngyan do vahay a mapananala so katazak na tao no kanakan a kapacyop na sya a kanen. 
1991859,Nakawara o mavakes aya so mahakay as nyeng da iyangay o metdeh aya do Dios do trono na as no metdeh aya o natongdo a maypatol do atavo a kavahayan a oyod a rakoh so ipakapamarin. ,"Amyan do vahay o mavakes am mahakay o anak na. So icyakma ney vahalang so kowyowyat a tomalamozong so peycyamahamahatawan na no makwa. Am o kanakan rana am katkaten do lilisnan ni Ama ta do to, "
1991860,"No mavakes aya am komnaro as kangay na tomayo do desierto a nia so niprepara no Dios a yanan na tapian kawnongan sia do sinahad no asa livo, dadwa yatos kano anem a poho karaw (1, 260).",a kaksoz no mavakes do kahasan a kangay na do angayan na nya ni Ama ta do to. So nipeyveyveknan na sya ni Ama ta do to so adwa so ikasikalima (42) a vehan.
1991861,Karahan na nia am mian o arap do hanyit. No máto dana anghel a si Miguel kanira no rarayay na a angheles am nachilaban sa do dragon aya kanira no angheles na. ,Karahan am meyyarap sira do teyngato. O meyngaran so Micyale a tinsi a kano kararay na tinsi am macyarap do kamolay a kapalolo na no kamolay so kalamsoyan na macyarap jira. 
1991862,"Nahomis o dragon aya kanira no angheles na as pinakaro sa atavo do hanyit, ","Am nimaharag o kamolay. So ji da rana vezeji do teyngato no kamolay a kano kalamsoyan na, "
1991863,as kapoha nira do tana aya. No dragon aya o boday ori kaychowa do Eden a mayngaran so Diyablo anmana Satanas a iya so omloko so tawotawo do mondo aya.,kakas na sya ni Ama ta do to so rako a kamolay. Ori rana am nimeytetnga volay no kakwa. O ngaran na am si Satan a yatomirara so tao a yameyraraten. O kamolay rana am nimamispis do teyrahem. So icyakman da sang no kalamsoyan na iwalit na do teyrahem ni Ama ta do to.
1991864,"Nadngey ko o asa ka maliak a boses a yapo do hanyit a makavata sia, ""Nawara dana o kalibrian a yapo do Dios. Pinavoya narana o ipakapamarin na a asa ka patol. Pinavoya narana ni Cristo aya o anongen na a manyokoyokod, ta pinakaro dana do hanyit o maparahet as omakosa sira do Dios do kararaw kan kaheahep o kakakteh ta sa a nanganohed di Jesus. ","Karahan am makamizing ko pa do teyngato so macyak a ciring. Maniring am, ""Oya rana o araraw no na patazadangan jyaten ni Ama ta do to. Na rana nipacita ni Ama ta do to o oyowyat na. Yana rana nipatwaw ji Kizisto o oyowyat na a meymatmatngeh no teyngato. Ta na rana nipapispis do teyrahem ni Ama ta do to o yamraherahet so akma tey kakteh do cinai do maraw a kado mahep do tangain na ni Ama ta do to. "
1991865,Amna nihomis da sia no kakakteh ta saya a yamot do raya no Karnero aya as kano nakangdet da a mapapanmo nia o kakawyoran aya as kadi da minbayoan dia o viay da a itoroh do Dios a aran do kadimanan. ,O rala no Kagling a kano nipeylimwang da a nanao ni Ama ta do to am ori o da niharag so kamolay. So ikanoyong da yaji hawa no yada kaliman. 
1991866,"Makasoyot kamo atavo a mian dana do hanyit! Asna katadkan nio a mian do tana as kan do taaw, ta so kapakamomo no mapaparin dinio! Ta inio anti o angayan no soli aya ni Satanas do kapanmo na sia o kadekey dana no tiempo naya a mamariparin so marahet.""","Am ori o isaray nyo a tao do teyngato. So to nyo makasi a tao amyan pa do karawan. Ta yasomozi si Satan a yamangay jinyo do dang. Ta katenngan na o kalikey rana no araraw na."""
1991867,As do nakapanmo sia no dragon aya o nakapoha na do tana aya am no mavakes aya a ina no metdeh ori a mahakay o pinangayan na so soli na. ,Katenngan no kamolay o kanimapaptad na rana do teyrahem am mangay na cyocyowen o keyyan pa do vahay a mavakes. 
1991868,Amna tinorohan o mavakes aya so dadwa ka panid no rakoh a kangkang tapian makasayap sia a mangay do desierto a niprepara ori a logar a daman sia do sinahad no tatdo kano kara no awan tapian di marapit no boday aya. ,Karahan am makahap o mavakes ang so adwa ka panid no kangkang a ipakasalap na rana mangay do kabwan no nihakawan no tao a meyvahay. So iyan na do dang so kasisi so ikapat a kawan a mapeylamnay so kataotao na a ji na rana gogadan no kamolay. 
1991869,Yamot do kadi na adasan sia no dragon aya am nihwa na o rakoh a danom a akmay ayo tapian iliod o mavakes aya. ,Meyratateng am amyan so rako a ranom a mamsot do ngongoy no kamolay a ipazyod na so mavakes. 
1991870,Amna nayvaka o tana a angayan no danom aya a yapo do dragon aya as nalibri o mavakes aya. ,Am mina kasidong na sya no tana so mavakes a nisomepsep do tana so ranom a apo do ngongoy no kamolay. 
1991871,Do kaoyod na somoli no dragon aya no mavakes aya as kadi na makahapan sia amna sira o tayatayabo na sa no mavakes aya o sinitnan na arapen. Nia sa tawo o omonot do mando no Dios a mavidin a mapapanmo no kakawyoran a yapo di Jesus. ,Karahan am somozi o kamolay a omarap so komownongan do mavakes. Ta sira rana am omonot do ciriciring na ni Ama ta do to a tao a omanoyong do nanao ni Yeso a tao. 
1991872,Kwanasaw am nangay do kanayan o dragon ayaAnmana: as kapaytetnek na daw.,So nitanek no kamolay do pasalan.
1991873,As navoya ko o oyod a mangamomo a vinyay a tomwaw a yapo do taaw a papito so oho kano asapoho so olong. Mian o korona no maday do olong naw as maday do oho nawri am mian o nakatolas a ngaran a mapamarahet so Dios. ,Karahan am makacita ko so asa ka omalalam a apo do awa. O ozong na am asa ngarnan. Oo na am apito. O ozong na am makakaday no sakop no panirsirngen. Oo na am adketan no ngaran a iraherahet na si Ama ta do to. 
1991874,"Akmay tigre o mangamomo aya vinyay. No kokod na am matavatava kano mayeyet kano kokod no leonDo Griego: as no vivi na am akmay vivi no leon. Tinoroh no dragon aya dia o ipakapamarin, trono kano payanongan na do mondo aya. ",O nimacita ko a omalalam am akma raney kokoman so tao. O ai na am akmey ai no rako a kokoman so tao. Akman sang o ngongoy na. So nitorwan na no kamolay so oyowyat na kano lilisnan na kano keynakman na do omalalam. 
1991875,"Mian o rakoh a kolad no asa do oho naya a maparin na ichadiman amna chinadiman nava. Rakoh o nakapaychaknin da nia no atavo a tawo do mondo aya o natova aya rawa na as inonotan da ya, ",O asa ka oo no omalalam am akman rana so makdeng a nimeyzaza. Am kanimapya na rana no nipeyzazan na. Ori o nisavasavak da no tao do karawan a macilolo do omalalam ang. 
1991876,"as kanianib da so dragon aya a iya so mintoroh so ipakapamarin na do vinyay aya. Inanianib da pa o vinyay aya a makavata sia, ""Sino paro pa o makakma sia as kano sino paro o makaparin a omlaban sia.""","To da na raralayan o kamolay. Ta nitoro na o oyowyat na do omalalam. So icyakman na sang no omalalam a iraralay da. Maniring sira am, ""Sino makataha so omalalam eya. Sino makahad sya."""
1991877,"Tinorohan o vinyay aya so apat a poho kano dadwa ka vohan (42) a kayan no ipakapamarin na do mondo aya kano kaparin na so makapamato so karakohan na as katek na no Dios, ",So nipyan na pa no kamolay so omalalam a mapazway a omraherahet si Ama ta do to a kapya na sya to ngonongonong do vazay na do adwa so ikasikalima (42) a vehan. 
1991878,"do kapaychirichirin na so matatarek a machikontra do Dios, hanyit kano atavo a tawotawo a mian do hanyit. ",Ori o niraherahetan na so ngaran ni Ama ta do to a kano peyvahayan na kano macikaop jya tao do teyngato. 
1991879,"Pinya pa no Dios o kaparin na so omlaban as kahomis na sira so tawotawo no Dios as kayan pa no ipakapamarin na a manyokoyokod do atavo a kavahayan, tribo, chirin kano nasion no mondo aya. ",So to na rana myapyai sya amgogad no omanop ji Ama ta do to a tao a iharag na sira. So ikatey mowyat na tomalamozong no meykeytetngehan a tao do karawan a kano peycyamahamahatawan na kano meykataretarek so ciriciring a tao. 
