,language1_text,language2_text
342919,"Huli ta sinunod mo an pagboot ko na magin matinios ka, ililikay taka sa kasakitan na maabot sa bilog na kinaban, sa pagbalo kan gabos na tawo diyan. ",As makayamot ta inanohdan nio o niyokoyokoran ko ninio a makarakoh so pasinsia do pandidiwan am librien koynio anti do manam aya kagologoloan kano pandidiwan a ihawahaway so atavo a tawo do mondo aya. 
342920,"Madali na akong mag-abot. Ingatan mo an nasa saimo, tanganing mayo nin siisay man na makaagaw kan saimong korona. ","Makalo ako a mayvidi, dawa mabdibdis kamoava do tayto nio naya pamondanan a kakawyoran tapian abo kadwan a makahap sia o primio nio. "
342921,"An mga manggagana gigibohon kong garo harigi sa templo kan sakong Dios; dai na nanggad sinda mahale diyan. Isusurat ko sa mga hariging iyan an ngaran kan sakong Dios saka an ngaran kan syudad kan sakong Dios, an bagong Jerusalem na maibaba hale sa langit, hale sa sakong Dios. Isusurat ko man sa mga iyan an sakong bagong ngaran.",As no makapanghomis am parinyen ko a asa do parey no templo no Dios as komaro pava dia. Patolasen ko anti sia o ngaran no Dios kano ngaran no kavahayan no Dios a ngaranan so Vayo a Jerusalem a pagtinyen a yapo do hanyit as kapatolas ko pa anti sia do manghomis aya o vayo a ngaran ko. 
342922,"""An may talinga, magdangog sa sinasabi kan Espiritu sa mga simbahan!","Kadngeyen nio sa ya as kawnot nio dia, ta nia o vatahen no Espirito no Dios do timtimban sa.'"""
342923,"""Suratan mo an anghel kan simbahan sa Laodicea:"" Iyo ini an mensahe kan Amen, an maimbod saka totoong saksi, an ginikanan kan gabos na linalang nin Dios. ","Vinata na pa diaken, ""Maytolas ka pa do pachirawatan ko a machonong do timban do Laodicea as kavata mo sia, 'Niaya o mensahe na dinio no mayngaran aya so Amen kano Ichasaray, ta kakawyoran o atavo a vatahen na. Iya o minamaog so atavo do mando no Dios Ama. "
342924,Aram ko an saimong mga ginigibo; aram ko na bako kang malipot o mainit. Marahay pa logod kun malipot ka o mainit! ,Mapanmo ko o trabaho nio. As no kaparin nio am ara kamoava makohat as kano ara kamoava mahanebneb. Amna pipiahen ko an oyod kamo na makohat anmana oyod kamo na mahanebneb. 
342925,"Alagad huli ta ika mahimbong sana, bakong malipot o mainit, isusuka taka! ",Makayamot ta mangolili kamo am masngen ko naynio a ihwa. 
342926,"An sabi mo mayaman ka, nag-uswag ka, dai ka nagkakaipo nin anoman. Alagad dai mo aram na saro kang daing sukat, makaheherak, dukha, huba saka buta! ",Vatahen nio o kaynakem nio na as kayan dana no atavo a kaylangan nio as kabo no abo dinio. Ara nioava mapanmo o kapakasiasi kano kapakangsangsah no kaparin nio. Arava o aran ango a tanyan nio aran lamit nio as mavota kamo pa. 
342927,"Kaya hinahatolan taka na bumakal ka sako nin purong bulawan, tanganing magyaman ka. Bumakal ka man nin puting gubing tanganing may itahob ka sa makasosopog mong hubang kamugtakan. Bumakal ka nin bolong na ilalahid sa saimong mga mata tanganing makahiling ka. ",Dawa tayto koynio a iyokoyokod a manadiw diaken so somnivog aya a vohawan tapian kakawyoran o kaynakem nio. Manadiw kamo diaken so maydak a ayoayob tapian di kamo makasnek a abo so onayen. Manadiw kamo pa diaken so itovatova nio so mata nioaya tapian makavoya kamo. 
342928,Sinasagwe ko saka dinidisiplina an gabos kong namomotan. Kaya magmaigot asin magbakle ka. ,No ichaddaw ko am paynananawhen ko sa as kadisiplina ko sira. Dawa pasivogen nio o kapanehseh nio no gatos nio as pawyoren nio o kachita nio so mayanong. 
342929,"Uya, nagtitindog ako asin nagtotoktok sa may pintoan. Kun may magdangog sako saka magbukas kan pintoan, malaog ako asin makakan kasabay niya, asin siya makakan na kasabay ko. ",As adngeyen nio ta tayto ako a tomawatawag do pantaw. As an sino makadngey so boses ko as kapanyiwang na niaken am somdep ako as kapachihanghang ko sia a koman. 
342930,"An mga manggagana kataed kong patutukawon sa sakong trono, arog sako na nanggana, kaya ngunyan nagtutukaw ako kataed kan sakong Ama sa saiyang trono.",As sira o makapanghomis am patangkeren ko anti sira diaken do trono ko akma so nakapachitangked na diaken no Ama ko do trono na do katayoka ko a manghomis. 
342931,"""An may talinga, magdangog sa sinasabi kan Espiritu sa mga simbahan!""","Kadngeyen nio sa ya as kawnot nio dia, ta nia o vatahen no Espirito no Dios do timtimban sa.'"""
342932,"Pakatapos kaini, ibang bisyon naman an nahiling ko. Nahiling ko an sarong bukas na pintoan sa langit. Nadangog ko giraray an tingog na garo trompeta na nagtaram sako kan enot. Ini an sabi, ""Sumakat ka digdi ta ipapahiling ko saimo an mga mangyayari pakatapos kaini."" ","Do katayoka na nia am navoya ko pa o asa ka maywang a pantaw do hanyit. As minirwa ko a madngey o boses ori a akmay liak no trompeta a makavata sia diaken, ""Tomohos ka dia ta ipavoya ko sa dimo o manam saya a mapaparin."" "
342933,Tolos na napano ako kan Espiritu. Nahiling ko duman sa langit an sarong trono; duman may nakatukaw. ,As nyeng ako a akmay mian do hanyit do ipakapamarin no Espirito no Dios. Mian o navoya ko a asa ka trono a yanan no maydisna. 
342934,An lalawogon kan nakatukaw sa trono nagliliwanag siring sa mahalagang batong haspe saka kornalina; sa palibot kan trono may bulalangaw na kakolor kan batong esmeralda. ,As no maydisna aya am komnyay o dangoy na a akmay mapresioso a bato a haspe kano kornalina. Mian pa o rayanyirang a omdivon do trono ori a akmay esmeralda. 
342935,"Napapalibotan an tronong iyan nin beynte y kwatrong trono na may nakatukaw na beynte y kwatrong kamagurangan, na mga nakagubing nin puti saka may mga koronang bulawan. ",Do omdivon do trono aya am beinte kwatro a ka trono a paydisnan da no beinte kwatro a ka mangalkem a maylaylay so maydak as kayan no korona da a vohawan. 
342936,"May mga kikilat, hagubohob saka daguldol na naghahale sa trono. Sa atubangan kan trono may naglalaad na pitong karaba na iyo an pitong Espiritu nin Dios. ",Mian o chidat kano adey a maliak a yapo do manghovok aya a trono. Mian pa o papito a ka omnininyas a soho do salapan no trono aya a nia so kavoyan so papito a ka espirito no Dios. 
342937,"Igwa man nin garo dagat na salming, malinaw arog sa kristal. Sa palibot kan trono, sa lambang gilid kaiyan, igwa nin apat na buhay na linalang na pano nin mga mata sa atubangan saka sa likod. ",As do salapan no trono aya am akmay taaw a salamin as akmay kristal so kalilinis. Mian pa sa o apat a ka inamaog do omdivon do trono aya as napno sa ya no mata do salapan kan do dichoran da. 
342938,An enot na linalang nakakaagid sa leon; an ikaduwa nakakaagid sa baka; an ikatolo may lalawogon na garo sa tawo; an ikaapat nakakaagid sa agilang naglalayog. ,No asa do inamaog saya am akmay leon as no asa am akmay baka. No ichatatdo dawri am akmay tawo o dangoy na. No ichapat daw am akmay kangkang a fermi a somayasayap. 
342939,"An lambang saro kaining buhay na linalang may anom na pakpak, pano nin mga mata an luwas asin an laog. Aldaw-banggi daing ontok an saindang pag-awit kaini:"" Banal, banal, banal an Kagurangnan Dios na Makakamhan, na iyo kaidto, ngunyan, asin sa madatong pang panahon.""","Sira o apat aya am tayenem sa so papanid as napno sa no mata as arava o di da mavoya do omdivon do trono ori. As do kararaw kano kaheahep am omhes sava a makakanta a omdaday so mian aya do trono a makavata sia, ""Masanto, masanto, masanto o Apo ta Dios a makapamarin do atavo. Iya o Dios a nakayapo do sitnanan na, sichangoriaw kan do manam a tiempo!"""
342940,"Sa lambang pag-awit kaining apat na buhay na linalang kan mga awit nin pagpamuraway, pag-omaw, saka pagpasalamat duman sa atubangan kan nagtutukaw sa trono na nabubuhay sagkod pa man, ","As do kayan da no apat aya a makakanta so idaday, ipamato kano ipamahemahes da do maydisna do trono aya a iya so maviay a abo so pandan, "
342941,"an beynte y kwatrong kamagurangan minaluhod dangan minasamba sa atubang kan nagtutukaw sa trono, na nabubuhay sagkod pa man. Ibinubugtak ninda sa atubangan kan trono an saindang mga korona saka minaawit:","am domogod sa as kakheb da no beinte kwatro saya ka mangalkem do salapan aya no manghovok a trono. Dadayen da o Dios a maviay a abo so pandan. As no korona da sirawri am pinakaro da a pangayen do salapan no trono naya as kakanta da sia, "
342942,"""Samong Kagurangnan asin Dios! Maninigo kang mag-ako nin kamurawayan, kaomawan saka kapangyarihan. Huli ta linalang mo an gabos na bagay, nabubuhay sinda asin nagdadanay huli kan saimong kabotan.""","""Apo namen a Dios, imo o mayanong a makarawat so onor kano ipakapamarin kano kanianib dimo, takwan imo o minamaog so atavo as kan do inolay mo am inamaog mo sa as katoroh mo dira so viay."""
342943,Nahiling ko sa toong kamot kan nagtutukaw sa trono an sarong libro na pano nin surat mang-ibong-ibong asin igwa nin pitong selyo. ,Navoya ko pa o asa ka papil a nihon a mian do wanan a tanoro no mian ori do trono. As no papil awri am yanan no tolas a mayviviit as mian o papito ka selyo na tapian di kaywangan. 
342944,"Dangan nahiling ko an sarong mapangyaring anghel na naghahapot sa makosog na tingog, ""Siisay an maninigong magtangkas kan mga selyo dangan magbukas kan libro?"" ","Kwanasaw am navoya ko o asa ka mayet a anghel a maliak a tomawatawag nia, ""Sino mian so anohed a mapakaro so selyo naya as kano omiwang do nihon aya a papil."" "
342945,Alagad mayo nin siisay man sa langit o sa daga o sa irarom kan daga na nakabukas kan libro o naghiling kan laog kaiyan. ,Amna arava do hanyit kan do tana aran dira do irahem no tana aya o aran asa a makaparin a omiwang do nihon aya a papil as kano maparin a omlir sia. 
342946,Nagtangis ako nin makuri huli ta mayo nin nakuang maninigong magbukas kan libro asin maghiling kan laog kaiyan. ,Dawa tomnanyis ako do kangsah ko nia o kabo ori no makaparin a omiwang sia as kano omlir sia. 
342947,"Dangan saro kan mga kamagurangan an nagsabi sako, ""Dai ka maghibi. Hilinga, nanggana an Leon kan tribu nin Juda, an Gamot ni David, kaya siya an makakatangkas kan pitong selyo asin makakabukas kan libro.""","Amna vinata na diaken no asa ori dira do mangalkem sirawri, ""Mangsah kava, ta no tawagan aya so Leon a yapo do familia ni Juda as tayabo ni David as iya so nakapanghomis o makaparin a mapakaro sia o selyo ori as kaywang na dia o nihon ori a papil."""
342948,"Dangan nahiling ko an Kordero na nakatindog sa pagultanan kan trono asin kan apat na buhay na linalang, sa tahaw kan mga kamagurangan. Nahihiling an tanda na an Kordero ginadan. An Kordero igwa nin pitong sungay saka pitong mata, na iyo an pitong Espiritu nin Dios na ipinadara sa bilog na kinaban. ",Do katayoka na nia am navoya ko o asa ka dekey a Karnero a maytetnek do paytaywawan da no mangalkem sirawri kano trono ori a paypadivonan no apat a ka inamaog no Dios. Navoya ko pa o raharahan no nakadiman sia do nakarahan. Mian o papito a ka olong na kano papito a ka mata na. No inmonmoan na nia am no kaparin no papito a ka espirito no Dios a tovoyen no Dios do atavo a parte no mondo aya. 
342949,Kinua kan Kordero an libro na nasa toong kamot kan nagtutukaw sa trono. ,Nangay o Karnero aya a omahap so nihon aya a papil do wanan no mian ori a maydisna do trono ori. 
342950,"Kan makua na iyan kan Kordero, an apat na buhay na linalang asin an beynte y kwatrong kamagurangan nagluhod sa atubang niya. An lambang saro may kapot na arpa saka bulawan na mangko na pano nin insenso; an insensong idto iyo an mga pamibi kan mga banal. ",Do kangay naya a omahap sia am domnogod sa do salapan naya o apat sirawri a ka inamaog no Dios a omdivon do trono ori as kanira no beinte kwatro sawri a ka mangalkem. Mayponged sa ya no patogtogen da a arpa kano vohawan a madokong a kapnoan no insenso. No inmonmoan no insenso aya am no dasal da sa no tawotawo sa no Dios. 
342951,"Dangan inawit ninda an bagong awit na ini:"" Ika an maninigong magkua kan libro, asin magtangkas kan mga selyo kaiyan. Huli ta ika ginadan dangan tinubos mo para sa Diosan mga tawo sa paagi kan saimong dugo, mga tawong hale sa manlaen-laen na tribu, lengwahe, rasa saka nasyon.","As kakanta da sia o vayo aya a kanta, ""Imo o mian so anohed a omahap so nihon aya a papil kano mapakaro so selyo na, takwan nidiman daymo as no mismo mo a raya o inadidi mo sira so tawotawo tapian mayvadiw sa a dira no Dios a yapo do atavo a tribo, chirin, kavahayan kano nasion do mondo aya, "
342952,"Ginibo mo sindang kahadean nin mga padi tanganing maglingkod sa satong Dios; maghahade sinda sa daga.""","as katayto mo minparin sira a asa ka paypatolan no mayserbi do Dios a akma sira so papali as sira pa anti o maypatol do mondo aya."""
342953,"Naghiling giraray ako asin nadangog ko an tingog nin ribo-ribo saka milyon-milyon na anghel na nakapalibot sa trono, sa apat na buhay na linalang asin sa mga kamagurangan. ",Do kapirwa ko a tomidib dia am nakadngey ako so boses da no oyod a aro a makakanta. Kavidangan sava o karoaro da no angheles a maypadivon do trono ori kan do yanan da no apat sawri a ka inamaog no Dios kanira no mangalkem sirawri. 
342954,"Nag-aawit sinda sa makosog na tingog, ""An Kordero na ginadan maninigona mag-ako nin kapangyarihan, kayamanan, kadonongan, kakosogan, kaomawan, kamurawayan saka paggalang!""","As no kantahen daya so oyod a maliak am, ""No dekey aya a Karnero a nidiman o mayanong a makarawat so ipakapamarin, kaynakman, kasolivan kano ayet as kaiya no voyvoh a mayanong a anianiven, pamatohen kano dadayen!"""
342955,"Nadangog ko man na nag-aawit an gabos na linalang na nasa langit, sa daga, sa irarom kan daga, saka sa dagat—an gabos na linalang sa bilog na kinaban—ini an saindang inaawit:"" Sa nagtutukaw sa trono asin sa Kordero, mapasainda an paggalang, kaomawan, kamurawayan, asin kapangyarihan, sagkod pa man!""","As nadngey ko pa sa o atavo a inamaog no Dios do hanyit, do tana kan do irahem no tana aya kan do taaw a makavata sia, ""No mian aya do trono kano Karnero aya o dadayen, anianiven kano pamatohen as makarawat so ipakapamarin a abo so pandan!"""
342956,"An apat na buhay na linalang nagsimbag, ""Amen!"" Dangan an mga kamagurangan nagdapa saka nagsamba saiya.","Tominbay sa o apat sirawri a inamaog no Dios a makavata sia, ""Amen!"" as kadogod da no mangalkem sawri a omanianib sira."
342957,"Nahiling kong tinangkas kan Kordero an enot kan pitong selyo, dangan nagtaram na garo daguldol an saro kan apat na buhay na linalang, ""Madya!"" ","As navoya ko o kapakaro sia no Karnero aya o manoma ori selyo no nihon aya a papil. Nadngey ko o asa dira do apat sawri a inamaog no Dios a omdivon do trono ori a akmay adey so kaliliak do kavata na sia, ""Tomwaw ka na!"" "
342958,"Nahiling ko an sarong kabayong puti. An nangangabayo may kapot na pana, asin tinawan siya nin korona. Dangan nagluwas siya bilang sarong mapanggana tanganing padagos pang manggana.",Do katidib kori dia am navoya ko o asa ka maydak a kabayo a yanan no mangabayo a mamondan so pana a serbien do arap. Tinorohan sia so korona as nangay a omhomis so atavo a kalaban na.
342959,"Tinangkas kan Kordero an ikaduwang selyo. Nadangog ko an ikaduwang buhay na linalang na nagsabi, ""Madya!"" ","Do kapakaro na sia o ichadadwa no selyo no nihon aya a papil am nadngey ko o ichadadwa dawri no apat saw a inamaog no Dios a makavata sia, ""Tomwaw ka na!"" "
342960,Nagluwas naman an sarong kabayong pula. An nangangabayo tinawan nin kapangyarihan na magdara nin gera sa kinaban tanganing an mga tawo maggaradanan. Tinawan siya nin sarong dakulang espada.,As navoya ko o asa ka kabayo a akmay raya so kavayavaya. As no mangabayo ori am tinorohan so ipakapamarin a mapasitnan so arap do mondo aya tapian dimanen da no tawotawo o kadwan dira. Mian pa o asa ka oyod a rakoh a espada a tinoroh sia.
342961,"Tinangkas kan Kordero an ikatolong selyo. Nadangog ko an ikatolong buhay na linalang na nagsabi, ""Madya!"" Nahiling ko an sarong kabayong itom. An nangangabayo may kapot na sarong timbangan. ","As do nakapakaro na sia o ichatdo na selyo no nihon aya a papil am vinata no ichatdo dawri no inamaog no Dios, ""Tomwaw ka na!"" As navoya ko o asa ka kabayo a mavaheng as no mangabayo ori am mian o panovolan a pondanan na. "
342962,"Nakadangog ako nin garo tingog na hale sa tahaw kan apat na buhay na linalang na nagsabi, ""Sarong takad na trigo sana an mababakal kan sarong aldaw na tandan; tolong takad na sebada sana an mababakal kan sarong aldaw na tandan. Alagad dai mo pagraoton an tanoman nin oliba saka tanoman nin ubas!""","As nadngey ko o asa ka liak a akmay yapo do yanan da no apat sawri a ka inamaog a makavata sia do mangabayo aya, ""Maychapteng anti diaya, ta no maho no asa ka tawo do asa karaw am manawob ava anti a ipanadiw so kanen na. As no di sa taywara kaylangan a akma so haneng kano palek am maypaynyen sava anti."""
342963,"Tinangkas kan Kordero an ikaapat na selyo. Nadangog ko an ikaapat na buhay na linalang na nagsabi, ""Madya!"" ","As pinakaro na o ichapat no selyo no nihon aya papil as vinata no ichapat dawri do inamaog ori no Dios, ""Tomwaw ka na!"" "
342964,"Nahiling ko an sarong kabayong malongsi. An ngaran kan nangangabayo, Kagadanan, asin nagsusunod saiya an Hades. Itinao sainda an kapangyarihan sa ikaapat na kabtang kan kinaban tanganing manggadan sa paagi nin gera, gutom, helang saka sa paagi nin lalaw na mga hayop.","As do katidib kori dia am mian o asa ka maporaw a kabayo as no mangabayo ori am mayngaran so Kadimanan as kawnot dia no ngaranan daw so Hades. Tinorohan sa so ipakapamarin a omdiman so kakapat no tawotawo do mondo aya no arap, apteng, ganit kano matatarek a mangamomo a vinyay."
342965,"Tinangkas kan Kordero an ikalimang selyo. Nahiling ko sa sirong kan altar an mga kalag kaidtong ginaradan huli sa pagpahayag kan tataramon nin Dios, asin huli sa pagdanay nindang maimbod sa saindang pagsaksi. ",As do nakapakaro na sia no Karnero aya o ichadadima no selyo no nihon aya a papil am mian o navoya ko a altar as do panayahboan na am sira o pahapahad da no nidiman a makayamot do nakavidin da mapawnonong so chirin no Dios. 
342966,"Nagkurahaw sinda, ""Mapangyaring Kagurangnan, banal asin totoo! Nuarin mo huhukoman asin papadusahan an mga tawong guminadan samo?"" ","Tomnawatawag sa a makavata sia, ""Apo namen a makapamarin so atavo! Imo o masanto kano voyvoh a kakawyoran a Dios. An mango paro pa o kakastigo mo dira do tawotawo do mondo aya as kapamahes mo niamen do nakadiman da diamen."" "
342967,"An lambang saro sainda tinawan nin puting gubing, dangan sinabihan na maghalat nin dikit pang panahon, sagkod na mabilog an bilang kan saindang kapwa mga sorogoon saka mga tugang na gagadanon man siring sainda.",As tinorohan sa ya so mayponged dira a maydak a laylay as kavata sia dira o kapanaya da so dekey dana tiempo a manda do kapaytavo da pa a madiman no rarayay da saw a pachirawatan no Dios a dimanen a makayamot do kapawyod da a mapawnonong so chirin no Dios.
342968,"Nahiling ko na tinangkas kan Kordero an ikaanom na selyo. Naglinog nin makosog, nagdiklom an aldaw arog kan itom na tela, saka an bulan nagpula na garo dugo; ",As nitalamad ko o mayngaran aya so Karnero a ompakaro so ichanem no selyo no nihon aya a papil. Nyeng a mian o mayet a nini as kapaypakoriap no araw as kapayvadiw na a mavaheng a akmay mavaheng a lamit no nakadimadimanan as aran no vohan am naysari as kapayvadiw na akmay raya so kavayavaya. 
342969,an mga bitoon sa kalangitan nahulog sa daga na garo mga hilaw pang bunga kan higera na nararakdag kun yinuyugyog nin makosog na doros. ,Sira o vitohen am gomintos sa do tana aya akma so kavolas no asi no kayo an mian o anyin. 
342970,Napara an langit arog sa nalukot na banig asin an gabos na bukid saka isla nahale sa saindang mga namumugtakan. ,As no tohos aya am nahon a akmay papil as kanyeng na mabo. As do kayet no nini aya am naychaphaphas o tokotokon as sira o isla am naychabdibdis sa. 
342971,"Dangan an mga hade sa kinaban, an mga darakulang tawo, an mga opisyal kan hukbo, an mga mayaman saka mga mapangyari asin an gabos na iba pang mga tawo, oripon o bako, nagtago sa mga lungib asin sa mga darakulang gapo nin kabukidan. ","As sira o patopatol do mondo aya, mangato so anongen do gobierno, maynakem, apopohen no sinjalo, sira o maheyet, sira o pachirawatan kano apohen kano atavo a tawo am nangay sa tomayo do achachip kano rarakoh sa a bato do katokotokonan. "
342972,"Nagkurahaw sinda sa mga bukid saka sa mga darakulang gapo, ""Rumpagi kami nindo asin tagoa kami tanganing dai mi mahiling an nakatukaw sa trono asin tanganing makaligtas kami sa kaanggotan kan Kordero! ","As tinawatawagan da sa o tokon a omadpid sira. ""Magagtos kamo diamen as katayo nio niamen do mata no tayto aya a maydisna do trono aya as kano soli no Karnero aya. "
342973,"Huli ta an mangirhat na aldaw kan saindang kaanggotan nag-abot na asin siisay an makakatagal kaiyan?""","Ta nawara dana o kapangastigo no Dios as arava o makawtap do akmaya sia kastigo,"" kon da."
342974,"Pakatapos kaini, nahiling ko an apat na anghel na nagtitindog sa apat na poro kan kinaban, pugol an apat na doros, tanganing mayong doros na maghuyop sa daga, o sa dagat, o sa arin man na kahoy. ","Katayoka na nia am nakavoya ako so apat a ka angheles a maytetnek do apat a ka logar a pakayapoan no salawsaw. Sira o taylogar sia o kapabhes so salawsaw a yapo do kadpidan, valogan, kavayatan kan do kaydawran tapian abo o salawsaw a omviviot do tana kan taaw kan do aran ango a kayo. "
342975,Dangan nahiling ko an saro pang anghel na nag-iitaas hale sa sirangan dara an selyo kan Dios na buhay. Sa makosog na tingog inapod kan anghel na ini an apat na anghel na tinawan nin Dios kan kapangyarihan sa pagraot kan daga asin dagat. ,"Navoya ko o asa ka matarek a anghel a yapo do dadan no araw as mian sia o panmarka no maviay aya a Dios. Vinata na so maliak dira do apat siraya a ka angheles a tinorohan no Dios so ipakapamarin a manrarayaw do tana kano taaw, "
342976,"Nagsabi an anghel, ""Dai nindo pagraoton an daga, an dagat, o an mga kahoy, sagkod na dai ta pa namamarkahan an angog kan mga sorogoon kan satong Dios."" ","""Todotodohen nioava o tana, taaw kano kakayoan a manda do katayoka namen a mapangay so marka no Dios do moyin da no pachirawatan saya no Dios."" "
342977,"Sinabi sako na syento kwarenta y kwatro mil an bilang kan mga tawong may marka sa angog kan selyo nin Dios. Sinda an mga hale sa doseng tribu nin Israel, ","As nivahey da diaken o ka asa yatos kano apat a poho kano apat a livo (144, 000) no vidang da no pinangayan aya so marka no Dios. Yapo sa ya do maday do tayatayabo no dose a ka anak ni Israel. "
342978,"dose mil hale sa lambang tribu nin Israel, sa tribu ni Juda, Ruben, Gad, Aser, Neftali, Manases, Simeon, Levi, Isacar, Zabulon, Jose asin Benjamin.dose mil hale sa lambang tribu nin Israel, sa tribu ni Juda, Ruben, Gad, Aser, Neftali, Manases, Simeon, Levi, Isacar, Zabulon, Jose asin Benjamin.dose mil hale sa lambang tribu nin Israel, sa tribu ni Juda, Ruben, Gad, Aser, Neftali, Manases, Simeon, Levi, Isacar, Zabulon, Jose asin Benjamin.dose mil hale sa lambang tribu nin Israel, sa tribu ni Juda, Ruben, Gad, Aser, Neftali, Manases, Simeon, Levi, Isacar, Zabulon, Jose asin Benjamin.","Maday do dose saya a ka anak ni Israel am mian o taydodose a livo a tayatayabo da. As nia sa o dose saya a ka tayatayabo ni Israel: Juda, Ruben, Gad, Aser, Naftali, Manases, Simeon, Levi, Isacar, Zebulon, Jose, Benjamin."
342979,"Pakatapos kaini, nahiling ko an dai mabilang na mga tawo hale sa gabos na rasa, tribu, nasyon, saka lengwahe. Nagtitindog sinda sa atubangan kan trono asin kan Kordero, nakagubing nin puti saka may mga kapot na mga sanga nin palma. ","Do katayoka na nia am navoya ko sa o oyod a aro a tawo a dia vidangi so karoaro a yapo do atavo a kavahayan, nasion, tribo kano chirin do mondo aya. Maytetnek sa do salapan no trono aya kano mayngaran ori so Karnero. Nakamaydak sa ya so onayen as mayponged sa no pondanan da a vohong no palma a serbien da do kadaday da so Dios, "
342980,"Sinda gabos nagkurahaw nin makosog, ""An kaligtasan hale sa satong Dios na nagtutukaw sa trono, asin hale sa Kordero!"" ","as oyod a maliak o boses da a makavata sia, ""Dadayen o Dios a tayto do trono na as kano mayngaran aya so Karnero a sira so pakayapoan no kalibrian ta!"" "
342981,"An gabos na anghel nagtindog sa palibot kan trono, kan kamagurangan saka kan apat na buhay na linalang. Nagdapa sinda sa atubangan kan trono, nagsamba sa Dios, ",Atavo sa o angheles sirawri am maychatnetnek sa a maypadivon dira do beinte kwatro sawri ka mangalkem kano apat saw a tori a maypadivon do trono ori. As domnogod sa atavo do salapan no trono ori a omanianib so Dios 
342982,"mantang nagsasabi, ""Amen! Sa satong Dios an kaomawan, kamurawayan, kadonongan, pasasalamat, paggalang, kapangyarihan asin kakosogan sagkod pa man! Amen!""","a makavata sia, ""Amen! Mayanong do Dios o kadaday sia, kanianib, kapamato kano kapamahemahes sia. Dira na o kasolivan, ipakapamarin do atavo kano ayet a abo so pandan! Amen!"""
342983,"Hinapot ako kan saro kan mga kamagurangan, ""Siisay an mga tawong ini na nakagubing nin puti asin saen sinda hale?""","As inahes na diaken no asa ori dira do mangalkem saw, ""Mapanmo mo an sango sa as kano dino pakayapoan da no aro saya a maydak so laylay?"" "
342984,"Sinimbag ko siya, ""Dai ko aram; ika an nakakaaram."" Sinabihan niya ako, ""Ini an mga tawong nakatagal sa makuring kasakitan. Linabahan ninda an saindang mga gubing asin pinaputi sa paagi kan dugo kan Kordero. ","""Imo o makapanmo sia as yaken ava,"" kon ko. Vinata na diaken, ""Niaya sa o tawotawo a nanahan do oyod a maymetmet a pandidiwan. Sira o minlinis so lamit da do raya no Karnero aya. "
342985,"Kaya yaon sinda sa atubangan kan trono nin Dios, naglilingkod saiya aldaw-banggi sa laog kan saiyang templo. Aatamanon sinda kan nagtutukaw sa trono. ",Dawa tayto dana sa do salapan no trono no Dios a mayserbi sia a kararaw kan kaheahep do templo naya. No maydisna aya do trono aya o machonong dira ta fermi anti a machasa dira. 
342986,"Dai na nanggad sinda magugutom o mapapaha; dai na sinda mapapaso kan aldaw o kan anoman na init, ",Mirwa pa sava anti a mapteng kano mawaw. Kakohatan pa sava anti no araw as maytrabaho pa sava so ipaynalengdeng da. 
342987,"huli ta an Kordero na nasa tahaw kan trono iyo an saindang pastor. Dadarahon niya sinda sa mga burabod nin tubig na nagtatao nin buhay, asin papahidon nin Dios an gabos na luha sa saindang mga mata.""","Makatongtong ya takwan no Karnero aya a mian do trono aya o pastor da. Pawnoten na sa anti do tombod sa danom a tomoroh so viay. As pakarohen na anti no Dios o atavo sa a pakayapoan no katanyis da,"" kwana diaken."
342988,"Kan tangkason kan Kordero an ikapitong selyo, nag-alo sa langit sa laog nin kabangang oras. ",As do nakapakaro sia no Karnero aya o ichapito nawri no selyo am nyeng a mayselensio do hanyit do masngen a kara no asa kawras. 
342989,Dangan nahiling ko an pitong anghel na nagtitindog sa atubang nin Dios; tinawan sinda nin pitong trompeta.,Mian sa o navoya ko a papito a ka angheles a fermi a maytetnek do salapan no Dios as tinorohan da sa ya so mayponged dira a trompeta. 
342990,"May nagluwas naman na anghel na may darang bulawan na insensaryo asin nagtindog siya sa atubangan kan altar; tinawan siya nin dakul na insenso na idodolot, kaiba kan mga pamibi kan gabos na banal, sa altar na bulawan na yaon sa atubangan kan trono. ",Mian o asa ka anghel a mian so vohawan a pahengayan so insenso a nangay a maytetnek do salapan no altar ori. Tinorohan o anghel aya so oyod a rakoh a insenso a balbalen na do vohawan aya a altar do salapan no trono a pachivanan no atavo a dasal no tawotawo no Dios. 
342991,Nag-itaas an aso kan insenso hale sa kamot kan anghel na nagtitindog sa atubang nin Dios kaiba an mga pamibi kan mga banal. ,As nachivan do dasal da no tawotawo sa no Dios o ahob aya no insenso a yapo do tanoro no anghel ori a maytetnek do salapan no Dios. 
342992,"Dangan kinua kan anghel an insensaryo, pinano nin nagkakalayong baga hale sa altar, saka itinapok sa daga. Nagkaigwa nin makosog na daguldol, hagubohob, kikilat asin linog.","As inahap no anghel aya o vohawan ori a pahengayan so insenso as kapangay na dia so inmaya a yapo do altar ori as kapagagtos na sia do tana aya. As nanyeng a mayedey, maychichidat, mayninini as kano kadwan pa a liak."
342993,Dangan nag-andam an pitong anghel sa pagpatanog kan saindang pitong trompeta.,As nahanda sa o papito saya a angheles do kalop da do trompeta da saya.
